County,Year,Deaths,Crude Rate,Age Adjusted Rate,Days_PM25_fraction,Unhealthy_fraction,VeryUnhealthy_fraction,Hazardous_fraction,Max_AQI,Median_AQI
"Waukesha County, WI",2003.0,157.0,42.0,40.7,0.7126436781609196,0.0028735632183908,0.0,0.0,154,50
"Waukesha County, WI",2004.0,196.0,52.1,49.0,0.446685878962536,0.0,0.0,0.0,139,39
"Waukesha County, WI",2005.0,187.0,49.4,45.9,0.2976190476190476,0.0029761904761904,0.0,0.0,159,43
"Waukesha County, WI",2006.0,190.0,49.9,45.1,0.3041095890410959,0.0,0.0,0.0,129,36
"Waukesha County, WI",2007.0,201.0,52.3,47.2,0.3159340659340659,0.0,0.0,0.0,134,36
"Waupaca County, WI",2004.0,33.0,62.7,49.1,0.96875,0.0,0.0,0.0,93,42
"Waupaca County, WI",2005.0,21.0,40.0,30.3,0.9384615384615383,0.0,0.0,0.0,104,48
"Waupaca County, WI",2006.0,40.0,76.0,58.3,1.0,0.0,0.0,0.0,93,62
"Winnebago County, WI",1999.0,71.0,45.6,46.2,0.3516949152542373,0.0169491525423728,0.0,0.0,169,45
"Winnebago County, WI",2000.0,76.0,48.5,49.2,0.3512396694214876,0.0,0.0,0.0,147,41
"Winnebago County, WI",2001.0,90.0,56.9,57.3,0.3057851239669421,0.0165289256198347,0.0,0.0,161,44
"Winnebago County, WI",2002.0,64.0,40.2,40.1,0.3471074380165289,0.0041322314049586,0.0,0.0,159,44
"Winnebago County, WI",2003.0,79.0,49.5,48.9,0.0845771144278607,0.0,0.0,0.0,143,45
"Wood County, WI",1999.0,40.0,52.9,47.6,1.0,0.0,0.0,0.0,111,51
"Wood County, WI",2000.0,32.0,42.4,35.7,1.0,0.0,0.0,0.0,111,44
"Wood County, WI",2001.0,43.0,57.0,47.5,1.0,0.0,0.0,0.0,93,44
"Wood County, WI",2002.0,42.0,55.8,46.2,1.0,0.0,0.0,0.0,97,51
"Wood County, WI",2003.0,38.0,50.5,40.4,1.0,0.0,0.0,0.0,93,52
"Albany County, WY",2000.0,11.0,,,0.0056022408963585,0.0056022408963585,0.0,0.0,172,50
"Albany County, WY",2007.0,13.0,,,0.0,0.0028011204481792,0.0,0.0,190,48
"Campbell County, WY",2001.0,13.0,,,0.0547945205479452,0.0082191780821917,0.0,0.0,167,48
"Campbell County, WY",2002.0,14.0,,,0.0356164383561643,0.0054794520547945,0.0,0.0,168,49
"Campbell County, WY",2003.0,14.0,,,0.0520547945205479,0.0,0.0,0.0,150,50
"Campbell County, WY",2004.0,13.0,,,0.0601092896174863,0.0,0.0,0.0054644808743169,523,47
"Campbell County, WY",2005.0,11.0,,,0.0767123287671232,0.0,0.0,0.0,131,47
"Campbell County, WY",2006.0,13.0,,,0.0301369863013698,0.0,0.0,0.0,133,50
"Campbell County, WY",2007.0,15.0,,,0.0575342465753424,0.0054794520547945,0.0,0.0,158,50
"Converse County, WY",2004.0,11.0,,,0.0508474576271186,0.0,0.0,0.0,70,14
"Fremont County, WY",1999.0,23.0,64.4,60.6,0.0,0.0,0.0,0.0,80,18
"Fremont County, WY",2000.0,19.0,,,0.912,0.0,0.0,0.0,109,33
"Fremont County, WY",2001.0,29.0,81.2,75.2,0.819672131147541,0.0081967213114754,0.0,0.0,151,38
"Fremont County, WY",2002.0,24.0,66.6,62.7,0.8770491803278688,0.0,0.0,0.0,100,31
"Fremont County, WY",2003.0,21.0,58.1,50.3,0.9098360655737704,0.0,0.0,0.0,102,28
"Fremont County, WY",2004.0,10.0,,,0.9008264462809916,0.0,0.0,0.0,126,27
"Fremont County, WY",2005.0,17.0,,,0.8455284552845529,0.0,0.0,0.0,105,26
"Fremont County, WY",2006.0,21.0,56.1,47.8,0.9344262295081968,0.0,0.0,0.0,80,32
"Fremont County, WY",2007.0,28.0,73.4,64.8,0.1645569620253164,0.0,0.0,0.0,140,45
"Johnson County, WY",2005.0,13.0,,,1.0,0.0,0.0,0.0,52,8
"Laramie County, WY",1999.0,37.0,45.7,49.7,0.9541284403669724,0.0,0.0,0.0,69,29
"Laramie County, WY",2000.0,38.0,46.6,49.8,0.956896551724138,0.0,0.0,0.0,62,28
"Laramie County, WY",2001.0,50.0,60.6,64.4,0.9292035398230089,0.0,0.0,0.0,59,25
"Laramie County, WY",2002.0,40.0,48.1,50.1,0.8869565217391304,0.0,0.0,0.0,62,22
"Laramie County, WY",2003.0,37.0,44.0,45.1,0.9401709401709402,0.0,0.0,0.0,68,24
"Laramie County, WY",2004.0,26.0,30.4,31.5,0.8728813559322034,0.0,0.0,0.0,84,23
"Laramie County, WY",2005.0,54.0,63.0,63.6,0.8828828828828829,0.0,0.0,0.0,53,21
"Laramie County, WY",2006.0,34.0,39.2,40.0,0.8739495798319328,0.0,0.0,0.0,62,21
"Laramie County, WY",2007.0,49.0,55.9,55.9,0.8813559322033898,0.0,0.0,0.0,60,22
"Natrona County, WY",1999.0,40.0,60.3,61.9,0.0,0.0,0.0,0.0,76,15
"Natrona County, WY",2000.0,35.0,52.6,52.0,0.0,0.0,0.0,0.0,42,13
"Natrona County, WY",2001.0,35.0,52.3,51.4,0.0,0.0,0.0,0.0,48,16
"Natrona County, WY",2002.0,37.0,54.8,52.4,0.0,0.0,0.0,0.0,41,13
"Natrona County, WY",2003.0,36.0,52.8,51.0,0.0,0.0,0.0,0.0,120,16
"Natrona County, WY",2004.0,26.0,37.7,35.9,0.0,0.0,0.0,0.0,53,14
"Natrona County, WY",2005.0,45.0,64.4,60.4,0.0,0.0,0.0,0.0,41,14
"Natrona County, WY",2006.0,46.0,65.0,62.1,0.0,0.0,0.0,0.0,66,17
"Natrona County, WY",2007.0,34.0,47.0,44.9,0.0,0.0,0.0,0.0,42,18
"Park County, WY",1999.0,17.0,,,0.0,0.0,0.0,0.0,38,10
"Park County, WY",2000.0,13.0,,,0.5363636363636364,0.0,0.0,0.0,86,15
"Park County, WY",2001.0,19.0,,,0.6320754716981132,0.0,0.0,0.0,56,12
"Park County, WY",2002.0,23.0,89.3,73.8,0.6785714285714286,0.0,0.0,0.0,44,14
"Park County, WY",2003.0,11.0,,,0.6238532110091743,0.0,0.0,0.0,55,14
"Park County, WY",2004.0,10.0,,,0.7107438016528925,0.0,0.0,0.0,51,11
"Park County, WY",2005.0,11.0,,,0.6608695652173913,0.0,0.0,0.0,41,10
"Park County, WY",2006.0,13.0,,,0.8347826086956521,0.0,0.0,0.0,57,10
"Sheridan County, WY",1999.0,22.0,83.6,70.8,0.392226148409894,0.0,0.0,0.0,98,36
"Sheridan County, WY",2000.0,12.0,,,0.5176991150442478,0.0,0.0,0.0,124,36
"Sheridan County, WY",2001.0,12.0,,,0.4564315352697095,0.0,0.0,0.0,131,34
"Sheridan County, WY",2002.0,13.0,,,0.4338842975206611,0.0,0.0,0.0,106,36
"Sheridan County, WY",2003.0,22.0,81.7,64.5,0.4369747899159664,0.0,0.0,0.0,93,35
"Sheridan County, WY",2004.0,27.0,100.2,79.8,0.430379746835443,0.0,0.0,0.0,116,36
"Sheridan County, WY",2005.0,16.0,,,0.3780487804878049,0.0,0.0,0.0,106,35
"Sheridan County, WY",2006.0,24.0,87.5,67.9,0.459915611814346,0.0,0.0,0.0,93,36
"Sheridan County, WY",2007.0,15.0,,,0.3976833976833976,0.0,0.0,0.0,107,31
"Sweetwater County, WY",1999.0,13.0,,,0.0,0.0,0.0,0.0,63,26
"Sweetwater County, WY",2000.0,11.0,,,0.0,0.0034722222222222,0.0,0.0,172,24
"Sweetwater County, WY",2001.0,13.0,,,0.0,0.0,0.0027397260273972,0.0,227,26
"Sweetwater County, WY",2003.0,15.0,,,0.0,0.0,0.0,0.0,131,28
"Sweetwater County, WY",2005.0,14.0,,,0.0,0.0027397260273972,0.0,0.0,193,20
"Sweetwater County, WY",2006.0,10.0,,,0.0,0.0,0.0,0.0027397260273972,339,42
"Sweetwater County, WY",2007.0,16.0,,,0.0,0.0,0.0,0.0,137,46
"Baldwin County, AL",2008.0,120.0,68.2,54.6,0.2754716981132075,0.0,0.0,0.0,133,39
"Baldwin County, AL",2009.0,111.0,61.9,48.0,0.2539682539682539,0.0,0.0,0.0,136,38
"Baldwin County, AL",2010.0,126.0,69.1,52.0,0.3722627737226277,0.0,0.0,0.0,150,47
"Baldwin County, AL",2011.0,115.0,61.6,46.7,0.3085106382978723,0.0,0.0,0.0,126,44
"Baldwin County, AL",2012.0,112.0,58.7,43.5,0.3450704225352112,0.0,0.0,0.0,112,41
"Baldwin County, AL",2013.0,141.0,72.1,52.4,0.3516483516483517,0.0,0.0,0.0,87,40
"Baldwin County, AL",2014.0,146.0,73.0,51.4,0.3392857142857143,0.0,0.0,0.0,112,40
"Clay County, AL",2008.0,12.0,,,1.0,0.0,0.0,0.0,94,53
"Clay County, AL",2009.0,13.0,,,1.0,0.0,0.0,0.0,95,44
"Clay County, AL",2010.0,14.0,,,1.0,0.0,0.0,0.0,87,53
"Clay County, AL",2011.0,19.0,,,1.0,0.0,0.0,0.0,88,52
"Clay County, AL",2012.0,11.0,,,1.0,0.0,0.0,0.0,75,46
"Clay County, AL",2014.0,11.0,,,1.0,0.0,0.0,0.0,73,48
"Colbert County, AL",2008.0,33.0,60.6,47.6,0.3646209386281588,0.0,0.0,0.0,97,45
"Colbert County, AL",2009.0,43.0,79.0,57.7,0.7368421052631579,0.0,0.0,0.0,79,51
"Colbert County, AL",2010.0,56.0,102.9,76.7,0.7549295774647887,0.0,0.0,0.0,105,54
"Colbert County, AL",2011.0,45.0,82.6,60.1,0.3297491039426523,0.0,0.0,0.0,101,44
"Colbert County, AL",2012.0,44.0,80.8,58.6,0.3074204946996466,0.0,0.0,0.0,136,43
"Colbert County, AL",2013.0,41.0,75.2,51.7,0.3403508771929824,0.0,0.0,0.0,80,40
"Colbert County, AL",2014.0,48.0,88.0,61.7,0.3415492957746479,0.0,0.0,0.0,87,39
"DeKalb County, AL",2008.0,52.0,74.0,64.9,0.2136986301369863,0.0,0.0,0.0,122,44
"DeKalb County, AL",2009.0,56.0,79.0,73.4,0.2203856749311294,0.0,0.0,0.0,100,38
"DeKalb County, AL",2010.0,50.0,70.3,61.7,0.1955307262569832,0.0,0.0,0.0,101,44
"DeKalb County, AL",2011.0,42.0,58.8,50.7,0.2619047619047619,0.0,0.0,0.0,101,42
"DeKalb County, AL",2012.0,33.0,46.4,38.7,0.1883656509695291,0.0,0.0,0.0,115,42
"DeKalb County, AL",2013.0,51.0,71.8,59.9,0.2444444444444444,0.0,0.0,0.0,93,40
"DeKalb County, AL",2014.0,47.0,66.1,55.4,0.2416666666666666,0.0,0.0,0.0,90,40
"Elmore County, AL",2008.0,41.0,52.8,52.7,0.0,0.0,0.0,0.0,105,42
"Elmore County, AL",2009.0,57.0,72.5,71.9,0.0,0.0,0.0,0.0,80,36
"Elmore County, AL",2010.0,51.0,64.3,63.1,0.0,0.0,0.0,0.0,112,43
"Elmore County, AL",2011.0,52.0,64.9,60.7,0.0,0.0,0.0,0.0,105,44
"Elmore County, AL",2012.0,60.0,74.4,72.7,0.0,0.0,0.0,0.0,100,40
"Elmore County, AL",2013.0,54.0,66.7,61.8,0.0,0.0,0.0,0.0,87,36
"Elmore County, AL",2014.0,53.0,65.5,57.3,0.0,0.0,0.0,0.0,84,36
"Etowah County, AL",2008.0,95.0,91.2,72.0,0.8205882352941176,0.0,0.0,0.0,105,55
"Etowah County, AL",2009.0,91.0,87.3,68.8,0.8635097493036211,0.0,0.0,0.0,87,53
"Etowah County, AL",2010.0,95.0,91.0,72.3,0.8787878787878788,0.0,0.0,0.0,104,59
"Etowah County, AL",2011.0,84.0,80.5,63.3,0.3709090909090909,0.0,0.0,0.0,99,44
"Etowah County, AL",2012.0,91.0,87.2,66.6,0.371841155234657,0.0,0.0,0.0,87,43
"Etowah County, AL",2013.0,90.0,86.6,66.7,0.3736654804270463,0.0,0.0,0.0,90,41
"Etowah County, AL",2014.0,92.0,88.9,66.0,0.3202846975088968,0.0,0.0,0.0,97,40
"Houston County, AL",2008.0,61.0,61.5,53.8,0.3646209386281588,0.0,0.0,0.0,90,44
"Houston County, AL",2009.0,71.0,70.6,59.5,0.492063492063492,0.0,0.0,0.0,88,41
"Houston County, AL",2010.0,83.0,81.7,71.2,0.7955182072829131,0.0,0.0,0.0,115,55
"Houston County, AL",2011.0,56.0,54.7,46.4,0.3215547703180212,0.0,0.0,0.0,100,46
"Houston County, AL",2012.0,67.0,64.8,52.0,0.3274647887323944,0.0,0.0,0.0,97,40
"Houston County, AL",2013.0,68.0,65.6,53.7,0.3473684210526316,0.0,0.0,0.0,84,39
"Houston County, AL",2014.0,72.0,69.1,54.6,0.3333333333333333,0.0,0.0,0.0,80,41
"Jefferson County, AL",2008.0,366.0,55.7,51.4,0.7103825136612022,0.0109289617486338,0.0,0.0,174,70
"Jefferson County, AL",2009.0,403.0,61.2,55.7,0.8082191780821918,0.0,0.0,0.0,150,60
"Jefferson County, AL",2010.0,379.0,57.6,51.8,0.6821917808219178,0.010958904109589,0.0,0.0,166,63
"Jefferson County, AL",2011.0,397.0,60.2,53.9,0.7232876712328767,0.0164383561643835,0.0,0.0,182,61
"Jefferson County, AL",2012.0,349.0,52.9,46.8,0.7513661202185792,0.0109289617486338,0.0,0.0,172,58
"Jefferson County, AL",2013.0,381.0,57.8,50.2,0.873972602739726,0.0,0.0,0.0,129,56
"Jefferson County, AL",2014.0,385.0,58.3,49.7,0.8931506849315068,0.0,0.0,0.0,112,58
"Lawrence County, AL",2008.0,33.0,96.5,86.5,1.0,0.0,0.0,0.0,79,47
"Lawrence County, AL",2009.0,37.0,107.8,88.1,1.0,0.0,0.0,0.0,70,38
"Lawrence County, AL",2010.0,23.0,67.0,57.2,1.0,0.0,0.0,0.0,64,45
"Lawrence County, AL",2011.0,29.0,85.0,72.8,1.0,0.0,0.0,0.0,84,46
"Lawrence County, AL",2012.0,25.0,73.9,60.4,1.0,0.0,0.0,0.0,62,37
"Lawrence County, AL",2013.0,31.0,92.3,69.7,1.0,0.0,0.0,0.0,66,36
"Lawrence County, AL",2014.0,28.0,83.6,60.1,1.0,0.0,0.0,0.0,85,36
"Madison County, AL",2008.0,153.0,47.3,46.7,0.6693989071038251,0.0,0.0,0.0,147,56
"Madison County, AL",2009.0,174.0,52.6,52.7,0.2664756446991404,0.0,0.0,0.0,122,41
"Madison County, AL",2010.0,183.0,54.7,52.9,0.2895522388059701,0.0,0.0,0.0,136,47
"Madison County, AL",2011.0,173.0,50.9,48.2,0.2658610271903323,0.0,0.0,0.0,126,46
"Madison County, AL",2012.0,193.0,56.3,52.7,0.2426035502958579,0.0,0.0,0.0,147,45
"Madison County, AL",2013.0,174.0,50.2,45.6,0.2589285714285714,0.0,0.0,0.0,90,43
"Madison County, AL",2014.0,190.0,54.2,48.1,0.272189349112426,0.0,0.0,0.0,97,40
"Mobile County, AL",2008.0,281.0,68.7,65.6,0.2717086834733893,0.0,0.0,0.0,150,38
"Mobile County, AL",2009.0,297.0,72.1,67.2,0.2793296089385474,0.0,0.0,0.0,133,37
"Mobile County, AL",2010.0,308.0,74.6,69.3,0.2479338842975206,0.0,0.0,0.0,140,42
"Mobile County, AL",2011.0,275.0,66.7,60.7,0.3059210526315789,0.0,0.0,0.0,122,45
"Mobile County, AL",2012.0,268.0,64.7,57.3,0.2922535211267605,0.0,0.0,0.0,126,40
"Mobile County, AL",2013.0,297.0,71.7,62.4,0.3052631578947368,0.0,0.0,0.0,90,40
"Mobile County, AL",2014.0,256.0,61.7,53.0,0.2947368421052631,0.0,0.0,0.0,115,43
"Montgomery County, AL",2008.0,111.0,48.8,49.1,0.8051575931232091,0.0,0.0,0.0,122,55
"Montgomery County, AL",2009.0,137.0,60.2,61.2,0.8080495356037152,0.0,0.0,0.0,93,53
"Montgomery County, AL",2010.0,118.0,51.4,51.9,0.8104395604395604,0.0,0.0,0.0,129,56
"Montgomery County, AL",2011.0,111.0,47.8,47.1,0.3776978417266187,0.0,0.0,0.0,108,48
"Montgomery County, AL",2012.0,108.0,46.9,44.9,0.35,0.0,0.0,0.0,102,46
"Montgomery County, AL",2013.0,110.0,48.5,45.3,0.3649122807017544,0.0,0.0,0.0,87,42
"Montgomery County, AL",2014.0,100.0,44.2,41.1,0.3591549295774648,0.0,0.0,0.0,87,43
"Morgan County, AL",2008.0,68.0,57.8,52.1,0.343859649122807,0.0,0.0,0.0,97,47
"Morgan County, AL",2009.0,88.0,74.0,62.7,0.822429906542056,0.0,0.0,0.0,92,54
"Morgan County, AL",2010.0,104.0,87.0,75.4,0.6925207756232687,0.0,0.0,0.0,108,56
"Morgan County, AL",2011.0,94.0,78.4,65.0,0.3178571428571428,0.0,0.0,0.0,115,46
"Morgan County, AL",2012.0,72.0,59.8,49.2,0.3003533568904594,0.0,0.0,0.0,129,45
"Morgan County, AL",2013.0,81.0,67.6,52.8,0.3475177304964539,0.0,0.0,0.0,87,42
"Morgan County, AL",2014.0,75.0,62.7,49.7,0.342756183745583,0.0,0.0,0.0,93,42
"Russell County, AL",2008.0,36.0,70.0,66.2,0.8596491228070176,0.0,0.0,0.0,121,58
"Russell County, AL",2009.0,47.0,90.1,81.4,0.8405797101449275,0.0,0.0,0.0,112,54
"Russell County, AL",2010.0,33.0,62.3,56.4,0.3763066202090592,0.0,0.0,0.0,108,50
"Russell County, AL",2011.0,35.0,64.1,62.0,0.3992805755395683,0.0,0.0,0.0,126,49
"Russell County, AL",2012.0,42.0,72.6,69.7,0.380281690140845,0.0,0.0,0.0,101,46
"Russell County, AL",2013.0,32.0,53.7,52.4,0.3626760563380282,0.0,0.0,0.0,93,43
"Russell County, AL",2014.0,28.0,47.0,47.1,0.4190140845070422,0.0,0.0,0.0,108,43
"Shelby County, AL",2008.0,75.0,39.8,46.2,0.3345070422535211,0.0070422535211267,0.0,0.0,166,48
"Shelby County, AL",2009.0,96.0,49.8,53.7,0.3639575971731448,0.0,0.0,0.0,119,41
"Shelby County, AL",2010.0,87.0,44.6,49.8,0.2877697841726618,0.0071942446043165,0.0,0.0,156,48
"Shelby County, AL",2011.0,94.0,47.5,52.0,0.3333333333333333,0.0035460992907801,0.0,0.0,166,47
"Shelby County, AL",2012.0,82.0,40.8,42.5,0.2897526501766784,0.0,0.0,0.0,150,45
"Shelby County, AL",2013.0,84.0,41.1,40.1,0.343859649122807,0.0,0.0,0.0,101,42
"Shelby County, AL",2014.0,61.0,29.5,30.2,0.293040293040293,0.0,0.0,0.0,119,42
"Sumter County, AL",2008.0,11.0,,,0.0,0.0,0.0,0.0,84,31
"Sumter County, AL",2011.0,11.0,,,0.0,0.0,0.0,0.0,93,38
"Talladega County, AL",2008.0,58.0,70.1,61.6,1.0,0.0,0.0,0.0,93,56
"Talladega County, AL",2009.0,65.0,78.6,67.2,1.0,0.0,0.0,0.0,82,52
"Talladega County, AL",2010.0,51.0,62.0,52.9,1.0,0.0,0.0,0.0,79,55
"Talladega County, AL",2011.0,60.0,73.5,58.0,1.0,0.0,0.0,0.0,95,55
"Talladega County, AL",2012.0,60.0,73.4,61.1,1.0,0.0,0.0,0.0,80,53
"Talladega County, AL",2013.0,68.0,83.9,69.5,1.0,0.0,0.0,0.0,67,50
"Talladega County, AL",2014.0,76.0,93.5,72.2,1.0,0.0,0.0,0.0,82,49
"Tuscaloosa County, AL",2008.0,96.0,51.0,56.3,0.3445692883895131,0.0,0.0,0.0,101,43
"Tuscaloosa County, AL",2009.0,110.0,57.1,62.8,0.6764705882352942,0.0,0.0,0.0,120,46
"Tuscaloosa County, AL",2010.0,94.0,48.3,51.5,0.9917808219178084,0.0,0.0,0.0,90,60
"Tuscaloosa County, AL",2011.0,100.0,50.7,54.2,0.3799283154121863,0.0,0.0,0.0,103,40
"Tuscaloosa County, AL",2012.0,91.0,45.8,49.2,0.3639575971731448,0.0,0.0,0.0,93,39
"Tuscaloosa County, AL",2013.0,103.0,51.3,54.4,0.3487544483985765,0.0,0.0,0.0,72,40
"Tuscaloosa County, AL",2014.0,85.0,42.0,43.2,0.3678571428571429,0.0,0.0,0.0,93,38
"Walker County, AL",2008.0,75.0,110.6,85.2,1.0,0.0,0.0,0.0,96,56
"Walker County, AL",2009.0,81.0,120.3,93.4,1.0,0.0,0.0,0.0,76,52
"Walker County, AL",2010.0,58.0,86.5,68.8,1.0,0.0,0.0,0.0,77,54
"Walker County, AL",2011.0,72.0,108.0,79.7,1.0,0.0,0.0,0.0,86,53
"Apache County, AZ",2008.0,14.0,,,0.2033898305084746,0.0,0.0,0.0,94,26
"Apache County, AZ",2010.0,16.0,,,0.1805555555555555,0.0,0.0,0.0,49,14
"Apache County, AZ",2011.0,14.0,,,0.1620879120879121,0.0,0.0,0.0,56,15
"Apache County, AZ",2013.0,16.0,,,0.1624649859943977,0.0,0.0,0.0,52,13
"Apache County, AZ",2014.0,13.0,,,0.1726027397260274,0.0,0.0,0.0,71,14
"Cochise County, AZ",2008.0,82.0,63.6,50.2,0.1101928374655647,0.0,0.0,0.0,150,47
"Cochise County, AZ",2009.0,62.0,47.7,37.2,0.1129476584022038,0.0,0.0,0.0,129,46
"Cochise County, AZ",2010.0,69.0,52.5,39.1,0.1019283746556473,0.0,0.0,0.0,112,45
"Cochise County, AZ",2011.0,61.0,45.8,34.5,0.1221590909090909,0.0,0.0,0.0,119,48
"Cochise County, AZ",2012.0,64.0,48.5,35.2,0.1305555555555555,0.0,0.0,0.0,120,50
"Cochise County, AZ",2013.0,71.0,54.8,39.9,0.1150684931506849,0.0,0.0,0.0,149,49
"Cochise County, AZ",2014.0,79.0,62.0,41.7,0.210958904109589,0.0,0.0,0.0,137,48
"Coconino County, AZ",2008.0,25.0,19.0,24.3,0.0328767123287671,0.0,0.0,0.0,129,48
"Coconino County, AZ",2009.0,19.0,,,0.0633608815426997,0.0,0.0,0.0,100,46
"Coconino County, AZ",2010.0,21.0,15.6,20.6,0.0330578512396694,0.0,0.0,0.0,136,47
"Coconino County, AZ",2011.0,39.0,29.0,37.6,0.0520547945205479,0.0,0.0,0.0,129,47
"Coconino County, AZ",2012.0,24.0,17.6,23.5,0.0710382513661202,0.0,0.0,0.0,133,47
"Coconino County, AZ",2013.0,29.0,21.2,26.6,0.0384615384615384,0.0,0.0,0.0,115,46
"Coconino County, AZ",2014.0,18.0,,,0.0476190476190476,0.0,0.0,0.0,126,44
"Gila County, AZ",2008.0,35.0,65.5,37.5,0.1165413533834586,0.0,0.0,0.0,147,51
"Gila County, AZ",2009.0,47.0,87.8,50.7,0.0488599348534201,0.0,0.0,0.0,136,48
"Gila County, AZ",2010.0,45.0,84.0,48.0,0.0193370165745856,0.0,0.0,0.0,136,44
"Gila County, AZ",2011.0,43.0,80.9,46.1,0.0246575342465753,0.0,0.0,0.0,143,48
"Gila County, AZ",2012.0,34.0,64.0,34.7,0.0109890109890109,0.0027472527472527,0.0,0.0,163,54
"Gila County, AZ",2013.0,41.0,77.3,42.2,0.0082191780821917,0.0,0.0027397260273972,0.0,276,49
"Gila County, AZ",2014.0,37.0,69.7,35.8,0.0082191780821917,0.0,0.0,0.0,150,45
"La Paz County, AZ",2008.0,27.0,131.4,56.7,0.0,0.0,0.0,0.0,143,48
"La Paz County, AZ",2009.0,21.0,102.4,48.8,0.0,0.0,0.0,0.0,112,49
"La Paz County, AZ",2010.0,15.0,,,0.0,0.0,0.0,0.0,105,48
"La Paz County, AZ",2011.0,12.0,,,0.0,0.0,0.0,0.0,136,50
"La Paz County, AZ",2012.0,22.0,108.5,47.1,0.0,0.0,0.0,0.0,115,49
"La Paz County, AZ",2013.0,18.0,,,0.0,0.0,0.0,0.0,115,48
"La Paz County, AZ",2014.0,15.0,,,0.0083798882681564,0.0,0.0,0.0,136,44
"Maricopa County, AZ",2008.0,1346.0,35.7,37.7,0.0901639344262295,0.0027322404371584,0.0,0.0,162,66
"Maricopa County, AZ",2009.0,1424.0,37.4,38.8,0.0931506849315068,0.0054794520547945,0.0027397260273972,0.0027397260273972,317,63
"Maricopa County, AZ",2010.0,1479.0,38.7,39.6,0.1890410958904109,0.0054794520547945,0.0,0.0,170,64
"Maricopa County, AZ",2011.0,1407.0,36.3,36.1,0.3589041095890411,0.0273972602739726,0.010958904109589,0.0082191780821917,572,70
"Maricopa County, AZ",2012.0,1497.0,38.0,36.8,0.2896174863387978,0.0163934426229508,0.0027322404371584,0.0,268,71
"Maricopa County, AZ",2013.0,1510.0,37.7,35.5,0.2904109589041095,0.0191780821917808,0.0,0.0,187,68
"Maricopa County, AZ",2014.0,1432.0,35.0,32.4,0.3068493150684931,0.0054794520547945,0.0027397260273972,0.0,246,69
"Mohave County, AZ",2008.0,218.0,109.0,65.0,0.8290598290598291,0.0,0.0,0.0,70,28
"Mohave County, AZ",2009.0,220.0,110.2,64.4,0.6396396396396397,0.0,0.0,0.0,75,23
"Mohave County, AZ",2010.0,206.0,102.9,57.9,0.6694915254237288,0.0,0.0,0.0,51,16
"Mohave County, AZ",2011.0,210.0,103.8,59.2,0.7592592592592593,0.0,0.0,0.0,89,18
"Mohave County, AZ",2012.0,205.0,100.8,56.1,0.2875,0.0,0.0,0.0,116,20
"Mohave County, AZ",2013.0,239.0,117.7,62.3,0.1759776536312849,0.0,0.0,0.0,127,18
"Mohave County, AZ",2014.0,206.0,101.3,51.6,0.1095890410958904,0.0,0.0,0.0,77,19
"Navajo County, AZ",2008.0,37.0,34.4,35.4,0.0347826086956521,0.0,0.0,0.0,115,47
"Navajo County, AZ",2009.0,37.0,34.4,36.1,0.0191780821917808,0.0,0.0,0.0,97,44
"Navajo County, AZ",2010.0,24.0,22.3,22.5,0.0054945054945054,0.0,0.0,0.0,112,44
"Navajo County, AZ",2011.0,37.0,34.5,32.6,0.0027397260273972,0.0,0.0,0.0,105,46
"Navajo County, AZ",2012.0,33.0,30.8,29.6,0.0027322404371584,0.0,0.0,0.0,126,45
"Navajo County, AZ",2013.0,42.0,39.1,33.1,0.0,0.0,0.0,0.0,100,46
"Navajo County, AZ",2014.0,28.0,25.9,20.0,0.0027397260273972,0.0,0.0,0.0,101,44
"Pima County, AZ",2008.0,469.0,48.5,40.8,0.0846994535519125,0.0,0.0,0.0,133,50
"Pima County, AZ",2009.0,481.0,49.3,40.7,0.0767123287671232,0.0027397260273972,0.0,0.0,158,49
"Pima County, AZ",2010.0,433.0,44.2,36.2,0.0246575342465753,0.0,0.0,0.0,141,49
"Pima County, AZ",2011.0,473.0,47.8,38.5,0.1260273972602739,0.0,0.0,0.0,144,51
"Pima County, AZ",2012.0,492.0,49.6,38.4,0.1311475409836065,0.0,0.0,0.0,143,51
"Pima County, AZ",2013.0,442.0,44.4,33.8,0.1561643835616438,0.0,0.0054794520547945,0.0027397260273972,311,50
"Pima County, AZ",2014.0,431.0,42.9,32.1,0.1808219178082191,0.0,0.0,0.0,129,50
"Pinal County, AZ",2008.0,125.0,37.3,35.9,0.0437158469945355,0.1639344262295081,0.0491803278688524,0.0163934426229508,506,105
"Pinal County, AZ",2009.0,138.0,39.4,36.5,0.0273972602739726,0.0246575342465753,0.0027397260273972,0.0164383561643835,1435,77
"Pinal County, AZ",2010.0,140.0,37.3,35.4,0.021917808219178,0.0,0.0,0.0054794520547945,1786,69
"Pinal County, AZ",2011.0,153.0,39.9,34.5,0.0273972602739726,0.0465753424657534,0.0246575342465753,0.0356164383561643,2403,83
"Pinal County, AZ",2012.0,151.0,39.0,33.7,0.040983606557377,0.0191256830601092,0.0081967213114754,0.0109289617486338,605,75
"Pinal County, AZ",2013.0,147.0,37.8,29.9,0.0630136986301369,0.0410958904109589,0.0136986301369863,0.0082191780821917,947,69
"Pinal County, AZ",2014.0,169.0,42.0,33.2,0.1287671232876712,0.0465753424657534,0.0082191780821917,0.0328767123287671,924,72
